Air Date;Directed By;Episode;Episode Synopsis;Episode Title;Label - Filter Part 2;link;rating;runtime;Season;Written By;Filter - Chandler;Filter - Guests;Filter - Joey;Filter - Monica;Filter - Phoebe;Filter - Rachel;Filter - Ross;Average - Chandler;Average - Joey;Average - Monica;Average - Phoebe;Average - Rachel;Average - Ross;Ben Geller;Carol Willick;Chandler Bing;Charlie Wheeler;Emily Waltham;Frank Buffay Jr.;Gunther;Imdb Rating;Jack Geller;Janice Litman Goralnik;Joey Tribbiani;Judy Geller;Mike Hannigan;Monica Geller;Phoebe Buffay;Rachel Green;Richard Burke;Ross Geller;Susan Bunch;Us Views Millions
9/11/1995;Peter Bonerz;7;"Chandler realizes he's put on some weight, so he agrees to let Monica be his personal fitness trainer. The results are great, but Monica is a bit too intense for Chandler's liking. Phoebe's dating a guy she really likes, but is perplexed that they haven't had sex yet. Ross and Julie plan to get a cat together. Rachel has her first real date since finding out about Ross' feelings for her. She spends the whole date obsessing about Ross and Julie, and drinking too much wine. While drunk, she leaves Ross a message saying she's over him. The next morning, Ross retrieves his messages while at Rachel's apartment. Confronted with the truth at such an inconvenient time, Ross can't deal with it and leaves. Later, they argue, and Ross says it's too late, because he's with Julie now; he leaves again. However, he comes right back and kisses her.";The One Where Ross Finds Out;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSEAs4MbLDwwEAAAAI;TV-PG;22 min;2;Michael Borkow;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,144588383;0;0;0;0;9;0;0;0,067697451;0;0;0,060175512;0,152110322;0,322607606;0;0,173004597;0;30,5
16/11/1995;Mary Kay Place;8;Chandler gets a new computer. Ross is depressed about having to chose between Julie and Rachel. Chandler suggests they make a list of pros and cons, which somehow never makes it past the cons. Ross choses Rachel, but then she finds the list and decides she doesn't want to be with Ross anymore. Monica's finds a new job creating Thanksgiving recipes for Mockolate, a synthetic chocolate substitute.;The One with the List;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTAQYw9aXCPQEAAChe;TV-PG;22 min;2;David Crane & Marta Kauffman;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,126375866;0;0;0;0;8,5;0;0;0,067264574;0;0;0,126375866;0,110884631;0,187525479;0;0,247044435;0;32,9
14/12/1995;Kevin S. Bright;9;"Ugly Naked Guy decorates his tree. Monica and Rachel, low on funds, make cookies to give instead of cash as holiday tips to the paperboy, the mailman, the superintendent, etc. Then they receive mangled papers and smashed packages; when their heater won't turn off and the super doesn't fix it, they fear he's also upset about not getting cash. Despite the heat, Rachel and Monica have a big Christmas party. Ross tries to make amends with Rachel. He tells her to make a list about him, so she does; he obsesses about her complaints. Phoebe discovers that everything she thought she knew about her biological father (including his picture) is a lie. Her grandmother knows where he lives, and it's not far. Phoebe (accompanied by Chandler and Joey) goes to visit him, but eventually decides she's not ready. Chandler and Joey have to do their Christmas shopping late on Christmas eve.";The One with Phoebe's Dad;;https://play.hbomax.com/episode/urn:hbo:episode:GXeW9xAaXKpuAuwEAADy8;TV-PG;22 min;2;Jeffrey Astrof & Mike Sikowitz;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,098125249;0;0;0;1;8;0;0;0,109293977;0;0;0,107698444;0,244515357;0,120462704;0;0,177104108;0;27,8
4/1/1996;Thomas Schlamme;10;"Joey gets bad reviews for his latest play and decides to quit show business... until his agent gets him an audition for a soap opera. He finds out, however, that he'd have to sleep with the casting director to get the part. Monica starts dating Fun Bobby again; she notices he seems to have a drinking problem. She confronts him and he decides to quit, after which Monica notices he's no longer any fun. Rachel dates Russ, who bears a striking resemblence to Ross.";The One with Russ;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS9wL2apuAuwEAACcM;TV-PG;22 min;2;Ira Ungerleider;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,128932039;0;0;0;0;8;0;0;0,153398058;0;0;0,162330097;0,095533981;0,107572816;0;0,130873786;0;32,2
18/1/1996;Thomas Schlamme;11;"Carol and Susan are getting married; Ross doesn't want to attend, but when Carol's parent's don't approve of the wedding, Ross convinces her that she should do it anyway, and he gives away the bride. Or rather, one of the brides. Monica caters the wedding, but falls behind and recruits everyone to help. Joey's begins appearing in Days of Our Lives as Dr. Drake Ramoray. One of Phoebe's customer's dies on the massage table, and her spirit enter's Phoebe's body so she can attend to unfinished business. Rachel's mother comes to visit, then announces she's thinking about leaving Rachel's father. Ugly Naked Guy plays the Cello.";The One with the Lesbian Wedding;;https://play.hbomax.com/episode/urn:hbo:episode:GXeW9fgvshJuAuwEAADyo;TV-PG;22 min;2;Doty Abrams;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;1;0,079261254;0;0;0;0;8,1;0;0;0,107348980;0;0;0,148518661;0,151212005;0,129280492;0;0,123124279;1;31,6
28/1/1996;Michael Lembeck;12;"A TV commercial featuring a Monkey reminds Ross of Marcel. Ross decides to visit Marcel at the San Diego Zoo, since he's going to a convention in Los Angeles. Once there, he is told by a zoo representative that Marcel has died; however, an eccentric zoo keeper tells him Marcel was stolen and put into show business. Ross' search leads him back to New York, where Marcel is filming Outbreak II: The Virus Takes Manhattan. Joey begins dating Erika, a stalker who thinks he's really his soap opera character, Dr. Drake Ramoray. Phoebe dates Rob, a guy who hires her to sing songs for children at the library. Her songs are a little too real for the kids' parents. She gets fired, but all the kids come to the coffee house so they can still hear her.";The One After the Superbowl;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSQgw1zrLDwwEAAAAr;TV-PG;22 min;2;Jeffrey Astrof & Mike SikowitzMichael Borkow;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,098471986;0;0;0;0;8,6;0;0;0,154923599;0;0;0,051358234;0,182512733;0,047962649;0;0,147283531;0;52,9
28/1/1996;Michael Lembeck;13;"The gang spends time on Marcel's movie set. Ross has a hard time getting time or attention from Marcel. Chandler bumps into Susie Moss, a girl he knew in the fourth grade, whom he embarrased by lifting her skirt during the class play. She comes on really strong but it turns out to be an elaborate scheme to get back at him. Monica and Rachel see Jean-Claude Van Damme; when Rachel tries to get him interested in Monica, he asks Rachel out instead, causing a rift between the roommates. Joey gets a small part in the movie but doesn't perform too well.";The One After the Superbowl;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSOQD5lLLDwwEAAAAj;TV-PG;22 min;2;Jeffrey Astrof & Mike SikowitzMichael Borkow;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,222854819;0;0;0;0;8,8;0;0;0,106140708;0;0;0,115494103;0,078487190;0,155347702;0;0,078080521;0;52,9
1/2/1996;James Burrows;14;"Joey, now earning money, gives Chandler an expensive (and gaudy) gold bracelet. Joey is hurt when he finds out Chandler doesn't like it. Monica has a job interview with a restaurant manager who has a salad fetish. Rachel's starting to date again, which prompts Ross to interfere... until she makes it clear that they are never going to get together. Phoebe shares her ""lobster"" theory. Jack and Judy Geller come by to drop off some of Monica's things; they're turning her room into a gym. Monica tells them about losing her job, but she just can't get the courage to ask them for money. Amongst Monica's items from home is a video of herself and Rachel preparing for their Senior Prom. Rachel's pre-surgery nose, Monica's large stature, and Ross' ""Mr. Kotter"" look are featured. In the video, Rachel's date doesn't show up and she's distraught about having to miss her own Prom. Ross prepares to take her, but just before this is revealed, Rachel's date shows up. Rachel, watching the video for the first time, is so moved by Ross' compassion for her that she forgives him for ""the list"" and kisses him passionately. Monica discovers some unexpected footage of her parents at the end of the video tape.";The One with the Prom Video;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTCwfq5aXCPQEAACiT;TV-PG;22 min;2;Alexa Junge;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,219083969;0;0;0;0;9,4;0;0;0,074427481;1;0;0,130916031;0,059541985;0,093129771;0;0,313740458;0;33,6
8/2/1996;Michael Lembeck;15;"Joey buys a big screen TV and two leather reclining chairs; he and Chandler don't move from them for days. Phoebe helps Monica cater a party at the home of Dr. Richard Burke, an old friend of the Gellers, who recently divorced. Despite their age difference, Richard and Monica begin dating. Ross and Rachel begin dating. One of their dates is interrupted when Ross is paged to the museum. By the time he's done with work, their plans are ruined, so they spend the night together in the museum. Joey and Chandler watch Beavis and Butthead.";The One Where Ross and Rachel...You Know;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSxQfEHJuAuwEAACZa;TV-14;22 min;2;Michael Curtis & Gregory S. Malins;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,084964200;0;0;0;0;8,9;0;0;0,058711217;0;0;0,165632458;0,082100239;0,207637232;1;0,222434368;0;32,9
15/2/1996;Michael Lembeck;16;"Chandler and Joey attend a party thrown by one of the other actors on Days of Our Lives. He happens to be moving out, so he offers to let Joey have his apartment. Having never lived alone, Joey decides to take him up on it, which disheartens Chandler. Phoebe and Rachel decide to get tattoos; their decision is complicated by the facts that Ross doesn't like tattoos and Phoebe doesn't like needles. Ross, Monica, and Richard go to Jack Geller's birthday party. Everyone is buzzing with rumors of Richard's young new girlfriend (also known as his ""twinkie in the city""). Monica hides in the bathtub; her parents come into the bathroom and fool around. Later, Monica reveals her relationship with Richard to her parents.";The One Where Joey Moves Out;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSBwHiNrLDwwEAAAAD;TV-PG;22 min;2;Betsy Borns;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,153307393;0;0;0;0;8,6;0;0;0,202723735;1;0;0,122178988;0,125680934;0,092217899;1;0,161089494;0;31,1
22/2/1996;Michael Lembeck;17;"Joey shows his friends his new apartment, which (unfortunately) he decorated himself. A record producers signs Phoebe to make a video of Smelly Cat, but dubs in someone else's voice. Monica is annoyed that Ross is around so much; they fight like typical siblings. Chandler and Joey miss each other, but neither one will admit it. Chandler gets a new roommate, Eddie, who seems like a great guy. Joey is jealous, and he and Chandler fight like a typical couple. Chandler finds out that he does really have that much in common with Eddie after all.";The One Where Eddie Moves In;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSkgm8wZuAuwEAACWI;TV-PG;22 min;2;Adam Chase;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,149854711;0;0;0;0;8,3;0;0;0,164383562;0;0;0,148194271;0,222498962;0,075134911;0;0,164383562;0;30,2
21/3/1996;Michael Lembeck;18;"Chandler's roommate, Eddie, begins to show signs of instability: He's obsessed with his ex-girlfriend; he accuses Chandler of sleeping with her, and of killing his fish. Richard wonders how many men Monica's been with, after Phoebe announces that it's been ""a lot."" This leads Ross and Rachel to a similar discussion. Monica has Richard sleep over on the same night that Rachel has Ross sleep over. Unfortunately, there's only one condom in the apartment. Joey's claim in Soap Opera Digest that he writes a lot of his own lines angers the show's writer, who decides to have Dr. Ramoray fall down an elevator shaft.";The One Where Dr. Ramoray Dies;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSOQZGFaXCPQEAACaE;TV-14;22 min;2;Story by : Alexa JungeTeleplay by : Michael Borkow;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,145255759;0;0;0;0;8,5;0;0;0,131589223;0;0;0,116751269;0,122608356;0,119484576;1;0,084342054;0;30,1
28/3/1996;Michael Lembeck;19;"Chandler wakes in the night to find Eddie watching him sleep; they argue and Eddie agrees to leave. The next day, Eddie goes on a fruit drying kick and has no recollection of their previous conversation. Variations of this happen day after day. Joey's pride won't let him try out for small roles, but his mounting debts (and Ross) slowly convince him otherwise. Joey makes good use of his ""Word of the Day"" toilet paper. Monica, Rachel, and Phoebe read a female empowerment book, Be Your Own Windkeeper, which has even more detrimental effects on their relationships with each other than it does on their relationships with men. Joey moves back in with Chandler, which allows Chandler to take advantage of Eddie's faulty memory, and finally be rid of him.";The One Where Eddie Won't Go;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS2QkmUZuAuwEAACag;TV-PG;22 min;2;Michael Curtis & Gregory S. Malins;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,137740030;0;0;0;1;8,6;0;0;0,236336780;0;0;0,064992614;0,081979321;0,100443131;0;0,144017725;0;31,2
4/4/1996;Michael Lembeck;20;Phoebe discovers that her mother used to shield her from the sad parts of movies, like Old Yeller. She rents all the movies her mother used to show her, and gets rather depressed and pessimistic. Ross, bothered that he's missing significant steps in Ben's development, takes Ben for a weekend. Ben says his first words. At Monica's request, Chandler and Joey start spending time hanging out with Richard. Then they try to be more like Richard: Joey smokes cigars and Chandler grows a mustache. Richard starts to talk and dress like Chandler. They end up spending too much time together, until Richard discovers they view him as a father figure, rather than one of the guys. Rachel finds out that Ross has his future with her all planned out, and she panics.;The One Where Old Yeller Dies;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSsQZuBqXCPQEAACdI;TV-PG;22 min;2;Story by : Michael Curtis & Gregory S. MalinsTeleplay by : Adam Chase;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;1;1;0,090009575;0;0;0;0;8,2;0;0;0,099265879;0;0;0,152888605;0,143313118;0,155122885;1;0,219917012;1;27,4
